"manifest_id","version","name","path","size","sha256_raw","sha256_lf_normalized","origin","local_relation","classification","remote_statement_evidence"
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260729153100","child_context_lifecycle_trigger_hardening","packages/coelo_database/migrations/20260729153100_child_context_lifecycle_trigger_hardening.sql","2051","0b16d82755171a1ae26059455b8718162c390a54bac7c1d81107ddcefc3e6065","eb3817db35dac5677b60424cdf24178c1ff92a36d44e6f19b111965d62fd8f0f","canonical",,"local-only-head",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260729154458","superadmin_people_directory","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260729154458_superadmin_people_directory.sql","99790","78300af52e3ad4b5a39874338d34755a25a7534e4b6ac9889e4a283b33ba9e27","78300af52e3ad4b5a39874338d34755a25a7534e4b6ac9889e4a283b33ba9e27","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260729154458","superadmin_people_directory","remote://supabase_migrations/schema_migrations/20260729154458",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260729160052","superadmin_people_directory_policy_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260729160052_superadmin_people_directory_policy_hardening.sql","6270","4216c568f7002a895966134a1eb2bae160c4c1c1925fb4f1ded155fe914a0574","4216c568f7002a895966134a1eb2bae160c4c1c1925fb4f1ded155fe914a0574","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260729160052","superadmin_people_directory_policy_hardening","remote://supabase_migrations/schema_migrations/20260729160052",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260729160103","child_context_lifecycle_trigger_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260729160103_child_context_lifecycle_trigger_hardening.sql","1991","eb3817db35dac5677b60424cdf24178c1ff92a36d44e6f19b111965d62fd8f0f","eb3817db35dac5677b60424cdf24178c1ff92a36d44e6f19b111965d62fd8f0f","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260729160103","child_context_lifecycle_trigger_hardening","remote://supabase_migrations/schema_migrations/20260729160103",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260804205732","access_profile_permission_matrix_metadata","packages/coelo_database/migrations/20260804205732_access_profile_permission_matrix_metadata.sql","8586","60992879e5f04eebc3d368742b97be7423b80f26ad73c6c3fcc1819a4a59f07f","2492d349c601447ff801de1f7ea2ca549c68fcdfd5678888a079b27528e7d8e4","canonical","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260804205732","access_profile_permission_matrix_metadata","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260804205732_access_profile_permission_matrix_metadata.sql","8394","2492d349c601447ff801de1f7ea2ca549c68fcdfd5678888a079b27528e7d8e4","2492d349c601447ff801de1f7ea2ca549c68fcdfd5678888a079b27528e7d8e4","recovery","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260804205732","access_profile_permission_matrix_metadata","remote://supabase_migrations/schema_migrations/20260804205732",,,,"remote-ledger","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811125345","institution_management_commands","packages/coelo_database/migrations/20260811125345_institution_management_commands.sql","50158","10d8bbbbcc8222f62c2e07e07b0886e1a85b54a6b4dd815965f1218d93417321","8d8418260200eacfb1d5a699a3abf405225d2e8b3bb1c288f7cc37fafe35b7ef","canonical","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811125345","institution_management_commands","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811125345_institution_management_commands.sql","48941","80773a41ad7f6805c8cef2343531b706d254bda6043d872ed176a0ca227f3759","8d8418260200eacfb1d5a699a3abf405225d2e8b3bb1c288f7cc37fafe35b7ef","recovery","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811125345","institution_management_commands","remote://supabase_migrations/schema_migrations/20260811125345",,,,"remote-ledger","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811151254","group_management_security","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811151254_group_management_security.sql","79457","398678bc2667a6a97930f16435b6867d502abca4142635344f5245e5aaa4e0b5","507a70ad88f595088c6ce9146e31e27f4c9bf9e86e63f8e093ee5066638c3ef3","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811151254","group_management_security","remote://supabase_migrations/schema_migrations/20260811151254",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811180804","group_management_idempotency_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811180804_group_management_idempotency_hardening.sql","25630","29809116ea0c7f402d584173edb5886f3da7499a58fa7c57421cc18b467df242","e3368df1b1c3e35268cfe1c6011240e6a661a84be89bfd181d13038099a5938b","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811180804","group_management_idempotency_hardening","remote://supabase_migrations/schema_migrations/20260811180804",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811190000","group_security_advisor_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811190000_group_security_advisor_hardening.sql","1850","56f45873c746e34b9b0a7d7ecae583ccd753b9945441d499c66b20e2b30db8c5","56f45873c746e34b9b0a7d7ecae583ccd753b9945441d499c66b20e2b30db8c5","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811190000","group_security_advisor_hardening","remote://supabase_migrations/schema_migrations/20260811190000",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811192514","activity_management_security","packages/coelo_database/migrations/20260811192514_activity_management_security.sql","28792","dcb4b5f0781af2f3b0bb1b6a9b63d79a00549e371b7ca0feb0ac5be5bd3820f4","52ff03d7f21cae1fa906a3fa337baa71f49848f6b685d24ebeadf8ea8d0cea59","canonical","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811192514","activity_management_security","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811192514_activity_management_security.sql","28789","894e1ed6f1cf5655d7fe74cc740b748c594c69d2002485c03c0a831a670c8219","52ff03d7f21cae1fa906a3fa337baa71f49848f6b685d24ebeadf8ea8d0cea59","recovery","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811192514","activity_management_security","remote://supabase_migrations/schema_migrations/20260811192514",,,,"remote-ledger","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811193000","group_create_replay_idempotency","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811193000_group_create_replay_idempotency.sql","16417","59f8750b61c37b8a82ccd90d25b35b3d6a1c5e935498b0838a42e9261d9b982d","422d04481c7f3dd2ad26c904ea4ec3de56ed4ef2873e447540708962cdd5077b","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811193000","group_create_replay_idempotency","remote://supabase_migrations/schema_migrations/20260811193000",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811193838","activity_management_commands","packages/coelo_database/migrations/20260811193838_activity_management_commands.sql","14557","77fdae731eb56df04bd45f3b8f854495a422bb3230802b5bc4855840f436813b","1e188861f7b07aaa4fdb3e38e02831d9722d0a1e9e8598e12fcbe54b571c31a9","canonical","raw-identical","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811193838","activity_management_commands","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811193838_activity_management_commands.sql","14557","77fdae731eb56df04bd45f3b8f854495a422bb3230802b5bc4855840f436813b","1e188861f7b07aaa4fdb3e38e02831d9722d0a1e9e8598e12fcbe54b571c31a9","recovery","raw-identical","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811193838","activity_management_commands","remote://supabase_migrations/schema_migrations/20260811193838",,,,"remote-ledger","raw-identical","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811194500","group_client_table_grants_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811194500_group_client_table_grants_hardening.sql","379","7884c8741a0583119d9c2a2e3ca92882cb8978cc27ac5bf89110e7d02b89e0ee","7884c8741a0583119d9c2a2e3ca92882cb8978cc27ac5bf89110e7d02b89e0ee","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811194500","group_client_table_grants_hardening","remote://supabase_migrations/schema_migrations/20260811194500",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811194624","activity_aggregate_commands","packages/coelo_database/migrations/20260811194624_activity_aggregate_commands.sql","26659","d28c0c7dae5947806c4d2c300a14259cdc997dfb0c85e40c2e0d192bc70b15ba","47b825ec5ee3f74079950f830f3d753a3e161925a851951a5f28cff9a8d5d44f","canonical","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811194624","activity_aggregate_commands","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811194624_activity_aggregate_commands.sql","26494","cef3582c58bf580ca39cd2aa259757521eb66ff6369224ed1e77098185f8a366","47b825ec5ee3f74079950f830f3d753a3e161925a851951a5f28cff9a8d5d44f","recovery","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811194624","activity_aggregate_commands","remote://supabase_migrations/schema_migrations/20260811194624",,,,"remote-ledger","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811194840","activity_files_identity_commands","packages/coelo_database/migrations/20260811194840_activity_files_identity_commands.sql","21804","3ab6f64f3f2d00fb6ff99fa6f1f3c929753bcf29f5b6506f62c95b50107474e9","0e834139bbd3c1315e13ecf305f2b0038ce65510bb8426f3927b1721b9816212","canonical","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811194840","activity_files_identity_commands","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811194840_activity_files_identity_commands.sql","21781","0c690ca26778f85a77b09d5a349e805a263e48747753fe6b3ac58cadadd6c7c3","0e834139bbd3c1315e13ecf305f2b0038ce65510bb8426f3927b1721b9816212","recovery","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811194840","activity_files_identity_commands","remote://supabase_migrations/schema_migrations/20260811194840",,,,"remote-ledger","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811195042","activity_file_workers","packages/coelo_database/migrations/20260811195042_activity_file_workers.sql","19737","b33bdaf0db753fc7dc35f3e6da2a5305a789dea571c1b1f5ec9c12929ddfadd8","6b4fb79a3ec46dbbc6923fefcb9c8e6892aeb2778442e5e3ace6777ef1a8bbca","canonical","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811195042","activity_file_workers","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811195042_activity_file_workers.sql","19724","cbfa677fee1a0c1c293fd2032904a2d639f3a8dded29a115d80202af22ba08f2","6b4fb79a3ec46dbbc6923fefcb9c8e6892aeb2778442e5e3ace6777ef1a8bbca","recovery","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811195042","activity_file_workers","remote://supabase_migrations/schema_migrations/20260811195042",,,,"remote-ledger","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811195429","activity_management_hardening","packages/coelo_database/migrations/20260811195429_activity_management_hardening.sql","9816","b0ee2c41376bd482cead99931a3fdd1f4ac70327c2615b4a1b879640f32819ba","9d327f9178533294fb94309ed213e14f506e63aa0ddd7992d05a597c6b298d97","canonical","raw-identical","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811195429","activity_management_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811195429_activity_management_hardening.sql","9816","b0ee2c41376bd482cead99931a3fdd1f4ac70327c2615b4a1b879640f32819ba","9d327f9178533294fb94309ed213e14f506e63aa0ddd7992d05a597c6b298d97","recovery","raw-identical","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811195429","activity_management_hardening","remote://supabase_migrations/schema_migrations/20260811195429",,,,"remote-ledger","raw-identical","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811200000","group_foreign_key_indexes","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811200000_group_foreign_key_indexes.sql","777","fd5f53ccb63ee028257493409adbd1d555201062561882d0ab34a628df71d7e7","fd5f53ccb63ee028257493409adbd1d555201062561882d0ab34a628df71d7e7","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811200000","group_foreign_key_indexes","remote://supabase_migrations/schema_migrations/20260811200000",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811200614","activity_read_model_contract_hardening","packages/coelo_database/migrations/20260811200614_activity_read_model_contract_hardening.sql","13515","9e99d589ec89975110d3fcaef8c363701bd255b00072b99a4797a923458cea26","f69bffa7b63742d77c9f86c02638d21f0137fd88ac7d0c4333a6c5166a564150","canonical","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811200614","activity_read_model_contract_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811200614_activity_read_model_contract_hardening.sql","13482","603877e77cb86a1125d689287d56807e6f57bdf61d0850b8ae32ec7b8c8267f2","f69bffa7b63742d77c9f86c02638d21f0137fd88ac7d0c4333a6c5166a564150","recovery","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811200614","activity_read_model_contract_hardening","remote://supabase_migrations/schema_migrations/20260811200614",,,,"remote-ledger","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811201500","group_read_policy_consolidation","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811201500_group_read_policy_consolidation.sql","552","08e47ba771f2b77a7f5dbd8e04d708a687c989280e145504fa4501a8f6e365a4","08e47ba771f2b77a7f5dbd8e04d708a687c989280e145504fa4501a8f6e365a4","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811201500","group_read_policy_consolidation","remote://supabase_migrations/schema_migrations/20260811201500",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811201830","activity_file_job_authorization","packages/coelo_database/migrations/20260811201830_activity_file_job_authorization.sql","2180","acfec92c0f1c2907591e76a7bc94b411e7b677013d14abd3dfa5c5c8587b8a74","908c24615bea44e794c04f2247c7dca9d7b157404ff512f4e8666a42e5caa19b","canonical","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811201830","activity_file_job_authorization","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811201830_activity_file_job_authorization.sql","2126","908c24615bea44e794c04f2247c7dca9d7b157404ff512f4e8666a42e5caa19b","908c24615bea44e794c04f2247c7dca9d7b157404ff512f4e8666a42e5caa19b","recovery","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811201830","activity_file_job_authorization","remote://supabase_migrations/schema_migrations/20260811201830",,,,"remote-ledger","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811201945","activity_template_commands_hardening","packages/coelo_database/migrations/20260811201945_activity_template_commands_hardening.sql","11466","2c844d87a79a3808df1e67a256481a8794fac737f4d3b609aea4a85b3528987f","4b8041397a05689240070cc82e548335051a689ba73ceb460c4473237e125ef0","canonical","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811201945","activity_template_commands_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811201945_activity_template_commands_hardening.sql","11231","4b8041397a05689240070cc82e548335051a689ba73ceb460c4473237e125ef0","4b8041397a05689240070cc82e548335051a689ba73ceb460c4473237e125ef0","recovery","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811201945","activity_template_commands_hardening","remote://supabase_migrations/schema_migrations/20260811201945",,,,"remote-ledger","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811202030","activity_options_minimization","packages/coelo_database/migrations/20260811202030_activity_options_minimization.sql","3036","540e02eb1217d1b177efbd9a52b610ff698268892c2ca540d476cd719dd8079a","8d29ee4d882a7f5f955699724b33a2e10bc2b3d7a28a317c589e85db77cbf94f","canonical","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811202030","activity_options_minimization","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811202030_activity_options_minimization.sql","2969","8d29ee4d882a7f5f955699724b33a2e10bc2b3d7a28a317c589e85db77cbf94f","8d29ee4d882a7f5f955699724b33a2e10bc2b3d7a28a317c589e85db77cbf94f","recovery","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811202030","activity_options_minimization","remote://supabase_migrations/schema_migrations/20260811202030",,,,"remote-ledger","eol-equivalent","remote-version+head-present",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811203000","institution_management_security_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811203000_institution_management_security_hardening.sql","4780","d6b5ca3076a921a88d3676aa0ea50d67a6d1160f7cf2d7ea96a2ad391b41c717","d6b5ca3076a921a88d3676aa0ea50d67a6d1160f7cf2d7ea96a2ad391b41c717","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811203000","institution_management_security_hardening","remote://supabase_migrations/schema_migrations/20260811203000",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811213000","institution_management_authorization_order","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811213000_institution_management_authorization_order.sql","1741","8d5b3f718e061695f1354002de58e56a024d2114a20f906879df449c904aafac","8d5b3f718e061695f1354002de58e56a024d2114a20f906879df449c904aafac","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811213000","institution_management_authorization_order","remote://supabase_migrations/schema_migrations/20260811213000",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811214000","unit_management_security","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811214000_unit_management_security.sql","59871","cea244e6c9fa3b3e3ea411387f777404b905f3269a62c00927ced81563ae95c1","61dff2777b2fe32ba4b3fb095b75293ed6d2df66211bfb6cafa2443c3f471163","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811214000","unit_management_security","remote://supabase_migrations/schema_migrations/20260811214000",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811214500","unit_identity_storage","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811214500_unit_identity_storage.sql","23320","4b54fe4d49cbee47a7bce622a8e04d7211756201d6e7b26930ff6a08a2aad8ac","4b54fe4d49cbee47a7bce622a8e04d7211756201d6e7b26930ff6a08a2aad8ac","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811214500","unit_identity_storage","remote://supabase_migrations/schema_migrations/20260811214500",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811214600","unit_management_contract_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811214600_unit_management_contract_hardening.sql","778","df7a6465cce53a0b2ac21810673c6ced9754e33c3097a6857ef8776ac4a9294c","df7a6465cce53a0b2ac21810673c6ced9754e33c3097a6857ef8776ac4a9294c","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811214600","unit_management_contract_hardening","remote://supabase_migrations/schema_migrations/20260811214600",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811215451","access_profile_management_v2","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811215451_access_profile_management_v2.sql","118296","cc9bc06062af980dd430bbed19b44ec36a80d5d8c3eee504baaf669c7414934c","0636d1f7e4cf3e6f56ee14ca6c0288571686e1734660c3d2a12362707ca22eaa","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811215451","access_profile_management_v2","remote://supabase_migrations/schema_migrations/20260811215451",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811215621","unit_performance_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811215621_unit_performance_hardening.sql","1966","f721ce30d9572a88248dad03731347eba181ee0b709234685643a61d549071d7","f721ce30d9572a88248dad03731347eba181ee0b709234685643a61d549071d7","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811215621","unit_performance_hardening","remote://supabase_migrations/schema_migrations/20260811215621",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811220631","institution_identity_storage_and_handles","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811220631_institution_identity_storage_and_handles.sql","15234","d8afde777c5cc18fc48f8f19362319d3f3f82d01f733b93531ba67f2d76567cb","d8afde777c5cc18fc48f8f19362319d3f3f82d01f733b93531ba67f2d76567cb","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811220631","institution_identity_storage_and_handles","remote://supabase_migrations/schema_migrations/20260811220631",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811220646","institution_import_export","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811220646_institution_import_export.sql","21241","06d1517a6929162a1e71b9c8974f93920f631bc1c55487ec915f12d123ad3c65","06d1517a6929162a1e71b9c8974f93920f631bc1c55487ec915f12d123ad3c65","recovery",,"remote-recovery-candidate","remote-statement-equivalent-eol-only; statements=1; bytes=21242; sha256=75f17f5b9985c0c818736d6edcd6d43ca8dd6eaef2079224a326923edd419f9a"
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811220646","institution_import_export","remote://supabase_migrations/schema_migrations/20260811220646",,,,"remote-ledger",,"remote-recovery-candidate","remote-statement-equivalent-eol-only; statements=1; bytes=21242; sha256=75f17f5b9985c0c818736d6edcd6d43ca8dd6eaef2079224a326923edd419f9a"
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811221002","institution_storage_rls_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811221002_institution_storage_rls_hardening.sql","779","6cbdcb72351da5c4539db89d18bdd475554ee310e3dc712bf1c7fca567a8e51e","6cbdcb72351da5c4539db89d18bdd475554ee310e3dc712bf1c7fca567a8e51e","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811221002","institution_storage_rls_hardening","remote://supabase_migrations/schema_migrations/20260811221002",,,,"remote-ledger",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811221316","access_profile_management_v2_hardening","recovery://Coelo-recovery-20260827-153001-final-residue/mirror-before-reconcile/20260811221316_access_profile_management_v2_hardening.sql","40798","59c2dce3616f37a8b2f8841fe0bdc96ee19ab7544a7a4c0b99effaaf8be6d995","5d55667639c5fc85d47dad00aa73d9eb8c3d40df8eb226023f3b72a18dcdc308","recovery",,"remote-recovery-candidate",
"953681023d3ed4f24c5d0c74c43aecbba2095e3d927ced3363887279e7a2b4f8","20260811221316","access_profile_management_v2_hardening","remote://supabase_migrations/schema_migrations/20260811221316",,,,"remote-ledger",,"remote-recovery-candidate",
